Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,Miles Plumlee,C,29,ATL,55,N/A,918,10.6,0.574,0,0.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,0.1,0.7,0.9,0.046,-3.8,1.3,-2.5,-0.1,105,180,0.583,0,0,,105,180,0.583,0.583,27,60,0.45,77,151,228,45,17,30,63,79,237
2018,Jakob Poeltl,C,22,TOR,82,N/A,1524,17.5,0.662,0.005,0.263,12.4,16.4,14.4,5.4,1.3,5.2,16.6,14.8,3.1,2.4,5.6,0.176,0.4,2.9,3.3,2,253,384,0.659,1,2,0.5,252,382,0.66,0.66,60,101,0.594,165,228,393,57,39,100,85,212,567
2018,Quincy Pondexter,SF,29,CHI,23,N/A,196,4,0.398,0.449,0.347,4.2,10.8,7.4,6.3,2,0.9,16.3,15,-0.3,0.1,-0.2,-0.047,-6.1,-0.6,-6.7,-0.2,14,49,0.286,3,22,0.136,11,27,0.407,0.316,14,17,0.824,8,19,27,9,8,2,11,24,45
2018,Otto Porter,SF,24,WAS,77,N/A,2432,18.3,0.602,0.354,0.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,5,3.1,8.1,0.161,2.4,1.2,3.6,3.4,445,885,0.503,138,313,0.441,307,572,0.537,0.581,106,128,0.828,103,389,492,157,116,41,75,151,1134
2018,Bobby Portis,PF,22,CHI,73,N/A,1643,19.7,0.548,0.275,0.192,10,23,16.2,13.2,1.5,1.3,10.5,26,2,1.5,3.5,0.101,1,-0.6,0.3,1,382,811,0.471,80,223,0.359,302,588,0.514,0.52,120,156,0.769,159,339,498,123,50,23,103,130,964
2018,Kristaps Porzingis,PF,22,NYK,48,N/A,1553,20.4,0.539,0.256,0.309,4.4,18.1,11.3,6.2,1.1,6.4,8.4,31,1.4,1.8,3.2,0.099,-0.5,-0.2,-0.7,0.5,390,889,0.439,90,228,0.395,300,661,0.454,0.489,218,275,0.793,62,254,316,57,36,115,93,141,1088
2018,Dwight Powell,C,26,DAL,79,N/A,1672,18.8,0.656,0.195,0.43,8.7,21.3,14.7,8.5,2,1.7,10.3,15.5,4.6,2.1,6.6,0.191,1.1,1.6,2.7,2,255,430,0.593,28,84,0.333,227,346,0.656,0.626,133,185,0.719,135,309,444,91,67,32,59,186,671
2018,Norman Powell,SG,24,TOR,70,N/A,1062,8.5,0.492,0.497,0.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,-0.6,1.2,0.6,0.027,-2.5,-0.4,-2.8,-0.2,150,374,0.401,53,186,0.285,97,188,0.516,0.472,32,39,0.821,14,105,119,89,37,16,66,111,385
2018,Alex Poythress,PF,24,IND,25,N/A,104,7.8,0.5,0.423,0,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12,0.1,0.1,0.1,0.066,-2.3,-1.7,-4,-0.1,11,26,0.423,4,11,0.364,7,15,0.467,0.5,0,0,,7,10,17,2,3,1,2,16,26
2018,Jacob Pullen,PG,28,PHI,3,N/A,6,-2.3,0.5,0.5,0,0,0,0,0,0,0,33.3,21.3,0,0,0,-0.21,-10.5,-4.7,-15.2,0,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,0,0,0,0,0,0,1,0,2
2018,Rodney Purvis,SG,23,ORL,16,N/A,290,4.5,0.423,0.486,0.14,0.4,9.9,5.1,8.5,0.5,0.8,8.1,18.7,-0.4,0.1,-0.3,-0.056,-5,-2.9,-7.9,-0.4,35,107,0.327,13,52,0.25,22,55,0.4,0.388,13,15,0.867,1,26,27,17,3,3,10,26,96
2018,Zhou Qi,C,22,HOU,18,N/A,124,1.9,0.295,0.594,0.375,5.5,14.4,10,2.1,0.8,9.6,21.2,16.8,-0.5,0.2,-0.3,-0.104,-10.3,3.1,-7.2,-0.2,6,32,0.188,2,19,0.105,4,13,0.308,0.219,8,12,0.667,6,16,22,2,2,14,10,14,22
2018,Tim Quarterman,SG,23,HOU,3,N/A,13,2.9,0.515,0.667,0.667,0,25.8,13,10.6,0,0,34,20,0,0,0,-0.083,-8.9,-1.9,-10.8,0,1,3,0.333,0,2,0,1,1,1,0.333,2,2,1,0,3,3,1,0,0,2,1,4
2018,Ivan Rabb,PF,20,MEM,36,N/A,516,16.6,0.599,0,0.237,11.6,24.1,17.7,10.4,1.2,2.4,17.3,17.7,0.7,0.5,1.2,0.109,-1.7,0.3,-1.5,0.1,86,152,0.566,0,0,,86,152,0.566,0.566,29,36,0.806,53,105,158,32,12,13,35,55,201
2018,Julius Randle,C,23,LAL,82,N/A,2190,19.9,0.606,0.05,0.47,8.9,22.8,15.9,15.8,0.9,1.7,16.3,25.3,4,2.6,6.6,0.145,0.4,0.6,0.9,1.6,504,904,0.558,10,45,0.222,494,859,0.575,0.563,305,425,0.718,181,473,654,210,43,45,213,274,1323
2018,Zach Randolph,PF,36,SAC,59,N/A,1508,17.3,0.529,0.193,0.14,7,23.7,15,14.9,1.4,0.6,12.5,27.6,0.3,1.2,1.5,0.048,-0.6,-1.2,-1.8,0.1,361,763,0.473,51,147,0.347,310,616,0.503,0.507,84,107,0.785,97,300,397,127,42,10,116,119,857
2018,Xavier Rathan-Mayes,SG,23,MEM,5,N/A,118,0.9,0.315,0.333,0.214,0,5,2.5,23,2.6,2.4,19.3,21.7,-0.5,0.1,-0.4,-0.171,-8.7,-2,-10.7,-0.3,12,42,0.286,1,14,0.071,11,28,0.393,0.298,4,9,0.444,0,5,5,18,6,3,11,18,29
2018,J.J. Redick,SG,33,PHI,70,N/A,2116,15.9,0.614,0.523,0.248,0.5,8.3,4.5,15.1,0.8,0.2,9.6,21.7,4.8,1.8,6.6,0.15,2.6,-2.6,0,1.1,404,879,0.46,193,460,0.42,211,419,0.504,0.569,197,218,0.904,9,169,178,210,35,6,103,123,1198
2018,Davon Reed,SG,22,PHO,21,N/A,242,4.8,0.388,0.5,0.158,0.9,16.6,8.6,7.6,2,0.7,11,16,-0.5,0.2,-0.3,-0.059,-5.8,-1,-6.7,-0.3,22,76,0.289,11,38,0.289,11,38,0.289,0.362,8,12,0.667,2,37,39,13,10,2,10,17,63
2018,Willie Reed,C,27,TOT,42,N/A,428,19.2,0.671,0.017,0.455,9.1,21.8,15.5,3.6,1,4.3,11.6,16.6,1,0.5,1.5,0.172,-0.8,-0.1,-0.9,0.1,81,121,0.669,1,2,0.5,80,119,0.672,0.674,32,55,0.582,35,86,121,10,9,22,19,56,195
2018,Josh Richardson,SF,24,MIA,81,N/A,2689,13.6,0.551,0.38,0.16,2.9,9,6,13.2,2.3,2.4,12.9,18.2,1.8,3.5,5.4,0.096,-0.1,1.5,1.4,2.3,399,885,0.451,127,336,0.378,272,549,0.495,0.523,120,142,0.845,69,216,285,231,121,75,140,199,1045
2018,Malachi Richardson,SG,22,TOT,26,N/A,324,5.9,0.446,0.444,0.244,1.7,10.6,6,5.6,1.6,0.3,9.1,15.2,-0.2,0.1,-0.1,-0.015,-4.3,-2.1,-6.4,-0.4,30,90,0.333,12,40,0.3,18,50,0.36,0.4,17,22,0.773,5,29,34,13,10,1,10,27,89
2018,Austin Rivers,SG,25,LAC,61,N/A,2057,12.6,0.526,0.447,0.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,1.4,1,2.4,0.056,0.8,-1.7,-0.9,0.6,341,805,0.424,136,360,0.378,205,445,0.461,0.508,102,159,0.642,27,118,145,242,74,16,109,152,920
2018,Andre Roberson,SG,26,OKC,39,N/A,1037,10.9,0.543,0.222,0.235,7.8,12.2,9.9,6,2.2,3.1,14.4,8.6,0.8,1.3,2.2,0.1,-1.3,2.8,1.5,0.9,87,162,0.537,8,36,0.222,79,126,0.627,0.562,12,38,0.316,75,110,185,46,45,35,30,89,194
2018,Devin Robinson,SF,22,WAS,1,N/A,13,10.5,0.333,0,0,17.4,26,21.7,0,3.8,0,0,10.2,0,0,0,0.098,-5.7,-2.6,-8.2,0,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,3,5,0,1,0,0,2,2
2018,Glenn Robinson,SF,24,IND,23,N/A,338,10.8,0.529,0.4,0.129,3.7,8.6,6.2,6.8,1.9,0.3,5.3,12.5,0.4,0.3,0.6,0.088,-0.9,-0.9,-1.8,0,36,85,0.424,14,34,0.412,22,51,0.431,0.506,9,11,0.818,11,26,37,17,13,1,5,14,95
2018,Rajon Rondo,PG,31,NOP,65,N/A,1705,15.3,0.522,0.304,0.093,2,14.2,8.4,42.2,2,0.5,22.7,16.9,1.9,1.7,3.6,0.101,-0.4,-0.7,-1.1,0.4,231,494,0.468,50,150,0.333,181,344,0.526,0.518,25,46,0.543,31,232,263,533,70,10,151,119,537
2018,Derrick Rose,PG,29,TOT,25,N/A,420,11.5,0.507,0.161,0.247,3.5,5.8,4.7,13.6,0.8,0.8,14.5,25.4,-0.2,0.1,-0.2,-0.018,-3.8,-3.9,-7.8,-0.6,81,186,0.435,7,30,0.233,74,156,0.474,0.454,40,46,0.87,13,22,35,37,7,4,35,16,209
2018,Terrence Ross,SG,26,ORL,24,N/A,600,9.9,0.505,0.487,0.188,1.8,11.6,6.7,9.3,2.2,1.5,12.3,17.3,-0.2,0.5,0.3,0.025,-2.2,0.1,-2.1,0,76,191,0.398,30,93,0.323,46,98,0.469,0.476,27,36,0.75,10,63,73,38,27,11,29,45,209
2018,Terry Rozier,PG,23,BOS,80,N/A,2068,15.1,0.52,0.503,0.186,3.4,16.3,9.9,17.5,1.9,0.8,8.5,20.4,2.2,3.4,5.6,0.13,0.8,1,1.8,2,316,800,0.395,153,402,0.381,163,398,0.41,0.491,115,149,0.772,63,313,376,232,80,19,80,123,900
2018,Ricky Rubio,PG,27,UTA,77,N/A,2254,15.4,0.537,0.33,0.307,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,1.5,3.8,5.3,0.112,0.1,1.6,1.7,2.1,346,827,0.418,96,273,0.352,250,554,0.451,0.476,220,254,0.866,44,307,351,410,121,11,207,206,1008
2018,DAngelo Russell,PG,21,BRK,48,N/A,1234,15.2,0.509,0.414,0.195,2.6,13.8,8.1,35.7,1.4,1,16.8,30.8,-0.5,0.9,0.4,0.014,0.8,-1.2,-0.4,0.5,278,672,0.414,90,278,0.324,188,394,0.477,0.481,97,131,0.74,30,159,189,249,36,17,147,93,743
2018,Domantas Sabonis,C,21,IND,74,N/A,1810,17.5,0.567,0.056,0.339,10.4,25.2,17.8,12.7,1.1,1.6,15.3,22.1,2.5,2.2,4.7,0.126,-0.8,0.5,-0.2,0.8,340,661,0.514,13,37,0.351,327,624,0.524,0.524,168,224,0.75,165,407,572,151,40,32,137,220,861
2018,JaKarr Sampson,SF,24,SAC,22,N/A,344,13.9,0.585,0.123,0.198,6.7,19.7,12.9,3.9,1.2,6.1,8.3,12.5,0.4,0.4,0.8,0.114,-2.6,1.9,-0.7,0.1,44,81,0.543,5,10,0.5,39,71,0.549,0.574,10,16,0.625,21,57,78,9,8,22,8,48,103
2018,Dario Saric,PF,23,PHI,78,N/A,2310,15.8,0.582,0.448,0.233,7.5,16.4,12.1,13,1.1,0.7,13.1,20.9,3.8,2.8,6.6,0.137,1.6,-0.2,1.4,2,403,890,0.453,157,399,0.393,246,491,0.501,0.541,178,207,0.86,154,366,520,202,51,20,148,160,1141
2018,Tomas Satoransky,SG,26,WAS,73,N/A,1643,15.4,0.615,0.263,0.25,5,11.1,8,24.8,1.6,0.8,16.3,13.7,3.7,1.3,5,0.145,1.3,-0.2,1.1,1.3,201,384,0.523,47,101,0.465,154,283,0.544,0.585,75,96,0.781,72,161,233,286,52,15,83,131,524
2018,Dennis Schroder,PG,24,ATL,67,N/A,2078,17.3,0.515,0.229,0.231,2.4,8.8,5.6,36.2,1.7,0.2,12.7,30.4,1.5,1,2.6,0.059,1.5,-2.2,-0.7,0.7,500,1146,0.436,76,262,0.29,424,884,0.48,0.469,225,265,0.849,44,164,208,417,72,6,183,147,1301
2018,Mike Scott,PF,29,WAS,76,N/A,1406,13.7,0.599,0.311,0.145,4,15.8,9.9,9.1,0.8,0.6,12.4,20,1.4,1,2.5,0.085,-0.5,-1.8,-2.3,-0.1,276,524,0.527,66,163,0.405,210,361,0.582,0.59,50,76,0.658,50,197,247,80,23,10,79,148,668
2018,Thabo Sefolosha,SF,33,UTA,38,N/A,806,15.8,0.591,0.35,0.225,4.1,18.4,11.3,6.3,3.2,1.3,10.2,16.4,1,1.6,2.6,0.156,-0.3,2.3,1.9,0.8,118,240,0.492,32,84,0.381,86,156,0.551,0.558,44,54,0.815,29,132,161,33,52,12,30,59,312
2018,Wayne Selden,SG,23,MEM,35,N/A,692,11.8,0.551,0.454,0.219,2.6,6.8,4.7,16,1.3,0.7,15.5,22.6,0.1,0.2,0.3,0.023,-0.7,-3.3,-4,-0.4,116,269,0.431,49,122,0.402,67,147,0.456,0.522,44,59,0.746,16,40,56,66,18,5,54,59,325
2018,Ramon Sessions,PG,31,TOT,28,N/A,392,11.2,0.479,0.222,0.487,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,0.1,0.3,0.3,0.039,-3,-2.2,-5.2,-0.3,42,117,0.359,8,26,0.308,34,91,0.374,0.393,44,57,0.772,6,32,38,77,14,2,30,29,136
2018,Iman Shumpert,SG,27,CLE,14,N/A,276,6.4,0.48,0.448,0.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,12.9,-0.2,0.2,0,-0.006,-3.9,-0.1,-4,-0.1,22,58,0.379,7,26,0.269,15,32,0.469,0.44,11,15,0.733,7,34,41,17,9,4,16,22,62
2018,Pascal Siakam,PF,23,TOR,81,N/A,1679,14.5,0.549,0.265,0.175,5.4,18.6,12.1,13.5,1.8,2,11.1,15.7,2.1,2.5,4.7,0.133,0,2.2,2.1,1.7,253,498,0.508,29,132,0.22,224,366,0.612,0.537,54,87,0.621,79,285,364,159,62,42,67,166,589
2018,Xavier Silas,SG,30,BOS,2,N/A,7,-4.9,0,0.667,0,15.8,15.4,15.6,0,7.1,0,0,19.1,-0.1,0,0,-0.25,-12.6,-0.8,-13.4,0,0,3,0,0,2,0,0,1,0,0,0,0,,1,1,2,0,1,0,0,1,0
2018,Ben Simmons,PG,21,PHI,81,N/A,2732,20,0.557,0.011,0.342,5.9,19.5,13,37.4,2.5,2.1,19.5,22.3,4.2,5,9.2,0.162,1,3.6,4.6,4.6,544,998,0.545,0,11,0,544,987,0.551,0.545,191,341,0.56,145,514,659,661,140,70,278,211,1279
2018,Jonathon Simmons,SG,28,ORL,69,N/A,2029,12.7,0.555,0.268,0.317,3.3,9.7,6.5,13.3,1.4,0.6,14.4,22,0.8,1.1,1.9,0.045,-1,-1.3,-2.3,-0.2,354,761,0.465,69,204,0.338,285,557,0.512,0.511,185,241,0.768,61,178,239,171,58,16,146,175,962
2018,Kobi Simmons,PG,20,MEM,32,N/A,643,7.7,0.49,0.206,0.132,2.5,6.6,4.5,16.5,1.4,0.7,18,17,-0.4,0.2,-0.2,-0.013,-3.9,-2.1,-6,-0.6,80,189,0.423,11,39,0.282,69,150,0.46,0.452,25,25,1,14,36,50,68,18,5,44,61,196
2018,Kyle Singler,SF,29,OKC,12,N/A,59,5.9,0.43,0.238,0.619,1.8,17.5,9.4,4.8,0.8,0,10.1,21.6,-0.1,0,0,-0.031,-7.7,-4.2,-11.8,-0.1,7,21,0.333,2,5,0.4,5,16,0.313,0.381,7,13,0.538,1,9,10,2,1,0,3,4,23
2018,Marcus Smart,SG,23,BOS,54,N/A,1614,10.8,0.479,0.483,0.258,3,9.8,6.4,23.7,2.2,1.2,18.4,19.4,-0.6,2.5,1.9,0.056,-1.6,1.1,-0.5,0.6,189,515,0.367,75,249,0.301,114,266,0.429,0.44,97,133,0.729,43,146,189,259,71,23,129,133,550
2018,Dennis Smith,PG,20,DAL,69,N/A,2049,12.8,0.473,0.331,0.188,2.6,11.8,7,29.5,1.7,0.8,15,28.9,-2.4,1.7,-0.7,-0.017,-1.5,-0.7,-2.3,-0.1,404,1024,0.395,106,339,0.313,298,685,0.435,0.446,134,193,0.694,50,210,260,358,71,18,194,152,1048
2018,Ish Smith,PG,29,DET,82,N/A,2043,15.4,0.525,0.126,0.145,1.4,10.9,6.1,28.4,1.6,0.9,11.2,20.8,2.4,2,4.4,0.102,-0.6,-0.6,-1.2,0.4,389,801,0.486,35,101,0.347,354,700,0.506,0.507,81,116,0.698,27,197,224,360,64,20,108,140,894
2018,J.R. Smith,SG,32,CLE,80,N/A,2244,8.5,0.534,0.64,0.094,1.5,10.1,5.9,8.6,1.5,0.4,11.6,13.8,0.6,0.9,1.4,0.031,-0.6,-1,-1.7,0.2,240,595,0.403,143,381,0.375,97,214,0.453,0.524,39,56,0.696,29,206,235,141,68,11,81,161,662
2018,Jason Smith,C,31,WAS,33,N/A,285,8.8,0.455,0.278,0.183,7.2,13.9,10.5,7.4,0.5,4,11.4,21.7,-0.2,0.3,0,0.003,-4.8,-1.1,-6,-0.3,45,115,0.391,4,32,0.125,41,83,0.494,0.409,19,21,0.905,18,35,53,14,3,13,16,44,113
2018,Josh Smith,PF,32,NOP,3,N/A,12,3.5,0.25,0,0,28.1,8.7,18.1,0,0,0,0,14.4,0,0,0,-0.013,-6,-7.4,-13.4,0,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,3,1,4,0,0,0,0,3,2
2018,Tony Snell,SG,26,MIL,75,N/A,2053,8.5,0.578,0.631,0.113,0.5,7.5,4,6.5,1.1,1.2,7.5,10.6,1.6,0.7,2.4,0.056,-0.5,-1.3,-1.8,0.1,185,425,0.435,108,268,0.403,77,157,0.49,0.562,38,48,0.792,9,132,141,98,47,28,36,115,516
2018,Marreese Speights,C,30,ORL,52,N/A,675,13.7,0.539,0.668,0.158,3.4,18.4,10.8,9.8,0.6,2.6,9.7,26.9,0.1,0.5,0.6,0.045,0.2,-2.9,-2.8,-0.1,138,349,0.395,86,233,0.369,52,116,0.448,0.519,40,55,0.727,21,112,133,40,8,22,40,106,402
2018,Nik Stauskas,SG,24,TOT,41,N/A,523,9,0.543,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-2.1,-1.8,-4,-0.3,60,154,0.39,40,100,0.4,20,54,0.37,0.519,21,29,0.724,4,60,64,39,9,4,26,24,181
2018,Lance Stephenson,SG,27,IND,82,N/A,1850,12.4,0.495,0.327,0.179,3.8,22,12.9,18.6,1.2,0.8,14.7,21.6,-0.3,2,1.8,0.045,-2,-0.1,-2.1,0,303,709,0.427,67,232,0.289,236,477,0.495,0.475,84,127,0.661,62,362,424,235,46,17,131,177,757
2018,David Stockton,PG,26,UTA,3,N/A,9,33.9,1.05,1,1.333,0,0,0,0,0,0,17.4,28.8,0.1,0,0.1,0.459,14.8,-8.1,6.7,0,2,3,0.667,2,3,0.667,0,0,,1,4,4,1,0,0,0,0,0,0,1,3,10
2018,Julyan Stone,SG,29,CHO,23,N/A,175,7.6,0.684,1,0.154,0.6,17.6,9,19.2,1.1,1,33.5,5.2,0.2,0.2,0.3,0.087,-2.1,0.3,-1.8,0,6,13,0.462,6,13,0.462,0,0,,0.692,1,2,0.5,1,28,29,26,4,2,7,21,19
2018,Edmond Sumner,PG,22,IND,1,N/A,2,39.8,1,0,0,0,56.1,28.2,0,0,0,0,22.3,0,0,0,0.425,4.6,-9.9,-5.3,0,1,1,1,0,0,,1,1,1,1,0,0,,0,1,1,0,0,0,0,1,2
2018,Caleb Swanigan,PF,20,POR,27,N/A,189,7.5,0.449,0.133,0.3,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20,-0.3,0.3,0,-0.003,-6,0.6,-5.4,-0.2,24,60,0.4,1,8,0.125,23,52,0.442,0.408,12,18,0.667,15,39,54,14,5,3,18,37,61
2018,Jayson Tatum,SF,19,BOS,80,N/A,2438,15.3,0.586,0.29,0.309,2.3,15.6,9,8.3,1.7,2,10.7,19.5,3,4,7.1,0.139,-0.5,1.5,1,1.8,397,835,0.475,105,242,0.434,292,593,0.492,0.538,213,258,0.826,50,352,402,128,83,58,114,170,1112
2018,Isaiah Taylor,PG,23,ATL,67,N/A,1167,10.9,0.492,0.205,0.362,2.1,6.9,4.5,27,1.4,0.7,15.7,20.1,0.2,0.5,0.6,0.027,-2.9,-2.5,-5.4,-1,163,390,0.418,20,80,0.25,143,310,0.461,0.444,99,141,0.702,22,72,94,206,34,10,84,116,445
2018,Jeff Teague,PG,29,MIN,70,N/A,2311,16.4,0.553,0.287,0.301,1.2,9.3,5.2,30.6,2.2,0.8,16.4,20.6,3.4,1.4,4.9,0.101,1.5,-1.3,0.2,1.3,354,794,0.446,84,228,0.368,270,566,0.477,0.499,202,239,0.845,24,185,209,492,102,23,177,171,994
2018,Marquis Teague,PG,24,MEM,3,N/A,74,5.7,0.302,0.25,0.313,1.5,8,4.7,24.7,2.7,0,14.2,12.9,-0.1,0,-0.1,-0.038,-5.8,-1.6,-7.3,-0.1,4,16,0.25,1,4,0.25,3,12,0.25,0.281,2,5,0.4,1,5,6,13,4,0,3,5,11
2018,Mirza Teletovic,PF,32,MIL,10,N/A,159,13.5,0.623,0.789,0,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,0.09,1.6,-3.3,-1.6,0,25,57,0.439,21,45,0.467,4,12,0.333,0.623,0,0,,3,20,23,10,4,1,7,14,71
2018,Garrett Temple,SG,31,SAC,65,N/A,1615,10.2,0.536,0.477,0.164,1.5,9.6,5.4,11.3,1.8,1.6,13.4,16.4,0.3,0.9,1.2,0.035,-1.3,-0.6,-1.9,0.1,199,476,0.418,89,227,0.392,110,249,0.442,0.512,60,78,0.769,22,130,152,124,57,27,79,135,547
2018,Milos Teodosic,PG,30,LAC,45,N/A,1134,11.6,0.564,0.644,0.128,1.6,10.5,6.1,26.2,1,0.4,20.3,18.2,0.9,0.5,1.4,0.058,0.8,-2.2,-1.4,0.2,151,360,0.419,88,232,0.379,63,128,0.492,0.542,39,46,0.848,16,110,126,209,23,5,97,103,429
2018,Jason Terry,SG,40,MIL,51,N/A,814,8.1,0.525,0.747,0.058,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,0.1,0.6,0.7,0.042,-1.6,-0.5,-2.1,0,59,154,0.383,40,115,0.348,19,39,0.487,0.513,8,9,0.889,5,43,48,59,42,13,25,52,166
2018,Daniel Theis,C,25,BOS,63,N/A,936,16.1,0.616,0.249,0.348,10.7,21.2,16,9.1,1.6,4.3,17.2,15.5,1.6,1.9,3.5,0.178,-0.8,3.4,2.6,1.1,126,233,0.541,18,58,0.31,108,175,0.617,0.579,61,81,0.753,90,184,274,56,30,48,56,157,331
2018,Isaiah Thomas,PG,28,TOT,32,N/A,862,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009,-0.9,-4.3,-5.2,-0.7,157,421,0.373,55,188,0.293,102,233,0.438,0.438,117,131,0.893,17,50,67,153,15,3,95,58,486
2018,Lance Thomas,PF,29,NYK,73,N/A,1353,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-2.1,-0.5,-2.6,-0.2,102,267,0.382,50,124,0.403,52,143,0.364,0.476,44,53,0.83,44,131,175,44,30,14,40,134,298
2018,Klay Thompson,SG,27,GSW,73,N/A,2506,16.1,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,3.2,1.8,4.9,0.094,1.8,-2.4,-0.6,0.9,575,1179,0.488,229,521,0.44,346,658,0.526,0.585,82,98,0.837,31,246,277,185,55,34,128,117,1461
2018,Tristan Thompson,C,26,CLE,53,N/A,1072,13.6,0.569,0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,1.8,0.7,2.5,0.113,-1.6,-0.9,-2.5,-0.1,132,235,0.562,0,0,,132,235,0.562,0.562,43,79,0.544,126,226,352,33,16,17,36,102,307
2018,Sindarius Thornwell,SG,23,LAC,73,N/A,1156,8.2,0.519,0.262,0.378,3.2,10,6.7,7.8,2,1.8,16.3,12.1,0.1,0.9,1,0.041,-2.6,1,-1.6,0.1,100,233,0.429,23,61,0.377,77,172,0.448,0.479,59,88,0.67,33,107,140,68,48,25,53,125,282
2018,Anthony Tolliver,PF,32,DET,79,N/A,1757,13.9,0.663,0.773,0.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.146,2.3,-0.8,1.5,1.5,219,472,0.464,159,365,0.436,60,107,0.561,0.632,106,133,0.797,50,191,241,90,32,21,58,144,703
2018,Karl-Anthony Towns,C,22,MIN,82,N/A,2918,24.9,0.646,0.243,0.343,9.3,30.9,20,10.8,1.1,3.5,10.5,22.9,10.6,3.4,14,0.23,4.4,1.1,5.5,5.5,639,1172,0.545,120,285,0.421,519,887,0.585,0.596,345,402,0.858,238,774,1012,199,64,115,159,285,1743
2018,P.J. Tucker,PF,32,HOU,82,N/A,2281,8.3,0.537,0.703,0.136,4.6,17.8,11.3,4.6,1.7,1,13.7,10.5,1,3,3.9,0.082,-1.5,1.5,0,1.2,172,441,0.39,115,310,0.371,57,131,0.435,0.52,43,60,0.717,93,364,457,77,78,26,74,205,502
2018,Evan Turner,SF,29,POR,79,N/A,2034,9.9,0.52,0.229,0.185,1.6,11.4,6.5,12.4,1.1,1.2,13.7,15.6,0.5,2.1,2.6,0.061,-2.4,0.6,-1.8,0.1,258,577,0.447,42,132,0.318,216,445,0.485,0.484,91,107,0.85,30,214,244,173,47,29,99,163,649
2018,Myles Turner,C,21,IND,65,N/A,1836,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7,1,5.7,11.6,20,2.2,2.5,4.7,0.122,-1.1,1.8,0.7,1.3,306,639,0.479,56,157,0.357,250,482,0.519,0.523,160,206,0.777,93,324,417,87,38,118,96,186,828
2018,Ekpe Udoh,C,30,UTA,63,N/A,810,15.2,0.56,0.008,0.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,1.3,1.8,3.2,0.187,-1.1,6.8,5.7,1.6,60,120,0.5,0,1,0,60,119,0.504,0.5,42,56,0.75,68,82,150,53,43,74,20,105,162
2018,Tyler Ulis,PG,22,PHO,71,N/A,1658,10.1,0.465,0.265,0.183,1.5,6.8,4.1,28,2,0.3,17.6,18.5,-0.7,0.5,-0.2,-0.006,-2.8,-2.4,-5.2,-1.3,214,551,0.388,42,146,0.288,172,405,0.425,0.426,84,101,0.832,24,104,128,311,70,7,127,120,554
2018,Jonas Valanciunas,C,25,TOR,77,N/A,1727,22.5,0.628,0.108,0.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,4.6,3,7.6,0.21,0.7,0.8,1.5,1.5,390,687,0.568,30,74,0.405,360,613,0.587,0.59,170,211,0.806,183,477,660,81,29,69,115,192,980
2018,Denzel Valentine,SG,24,CHI,77,N/A,2095,12.1,0.527,0.513,0.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,1,1.5,2.5,0.057,-0.4,-0.1,-0.5,0.8,301,721,0.417,143,370,0.386,158,351,0.45,0.517,38,51,0.745,48,345,393,244,65,11,99,185,783
2018,Fred VanVleet,PG,23,TOR,76,N/A,1520,15.9,0.556,0.479,0.185,1.9,11.5,6.8,22.8,2.2,1,11.2,19.1,2.7,2,4.7,0.149,1.9,0.1,1.9,1.5,232,545,0.426,108,261,0.414,124,284,0.437,0.525,84,101,0.832,25,159,184,243,68,19,74,130,656
